,call_type,latitude,longitude
7,Traffic Collision,37.76924401,-122.40800719999999
27,Other,37.72229807,-122.4113031
42,Traffic Collision,37.75414577,-122.4786157
43,Traffic Collision,37.77578731,-122.3933551
44,Gas Leak (Natural and LP Gases),37.77684957,-122.4213512
48,Traffic Collision,37.76495166,-122.4319376
80,Traffic Collision,37.72378785,-122.4364493
117,Traffic Collision,37.71347595,-122.43454109999999
118,Traffic Collision,37.79184209,-122.3949402
124,Outside Fire,37.76042745,-122.41096200000001
129,Gas Leak (Natural and LP Gases),37.76182764,-122.3983307
130,Gas Leak (Natural and LP Gases),37.76182764,-122.3983307
139,Electrical Hazard,37.73605995,-122.49233190000001
140,Vehicle Fire,37.75124396,-122.42158529999999
157,Outside Fire,37.79983846,-122.42845679999999
165,Traffic Collision,37.73243866,-122.4056075
169,Traffic Collision,37.77578731,-122.3933551
176,Traffic Collision,37.72378785,-122.4364493
185,Gas Leak (Natural and LP Gases),37.75754536,-122.47300030000001
188,Traffic Collision,37.74801345,-122.42248740000001
189,Traffic Collision,37.71347595,-122.43454109999999
192,Citizen Assist / Service Call,37.77070870000001,-122.4077168
194,Citizen Assist / Service Call,37.75729278,-122.3957719
199,Fuel Spill,37.73486828,-122.411052
213,Citizen Assist / Service Call,37.75255649,-122.45111399999999
234,Traffic Collision,37.76946255,-122.40621340000001
265,Traffic Collision,37.76946255,-122.40621340000001
270,Traffic Collision,37.77531731,-122.427724
275,Traffic Collision,37.74252073,-122.4043063
295,Outside Fire,37.76164305,-122.4120503
300,Traffic Collision,37.77085213,-122.41367920000002
338,Traffic Collision,37.75617132,-122.4198655
341,Gas Leak (Natural and LP Gases),37.75754536,-122.47300030000001
348,Traffic Collision,37.74801345,-122.42248740000001
366,Traffic Collision,37.76924401,-122.40800719999999
381,Smoke Investigation (Outside),37.73438048,-122.43879740000001
385,Traffic Collision,37.76495166,-122.4319376
401,Vehicle Fire,37.75124396,-122.42158529999999
409,Gas Leak (Natural and LP Gases),37.72465238,-122.40228859999999
412,Traffic Collision,37.75414577,-122.4786157
413,Gas Leak (Natural and LP Gases),37.77684957,-122.4213512
420,Other,37.73605995,-122.49233190000001
432,Gas Leak (Natural and LP Gases),37.75754536,-122.47300030000001
435,Citizen Assist / Service Call,37.78119999,-122.4303649
437,Other,37.72229807,-122.4113031
443,Traffic Collision,37.79184209,-122.3949402
451,Traffic Collision,37.73243866,-122.4056075
457,Traffic Collision,37.78239164,-122.4473015
475,Gas Leak (Natural and LP Gases),37.79009247,-122.4426337
486,Traffic Collision,37.77531731,-122.427724
497,Other,37.72229807,-122.4113031
528,Outside Fire,37.76042745,-122.41096200000001
529,Other,37.78697332,-122.4258459
532,Outside Fire,37.76042745,-122.41096200000001
536,Outside Fire,37.73956627,-122.40697859999999
539,Traffic Collision,37.76495166,-122.4319376
543,Traffic Collision,37.72378785,-122.4364493
550,Traffic Collision,37.78239164,-122.4473015
553,Traffic Collision,37.76495166,-122.4319376
574,Outside Fire,37.79983846,-122.42845679999999
603,Traffic Collision,37.71347595,-122.43454109999999
611,Outside Fire,37.76042745,-122.41096200000001
615,Smoke Investigation (Outside),37.75008261,-122.4433473
670,Traffic Collision,37.74252073,-122.4043063
677,Traffic Collision,37.77085213,-122.41367920000002
728,Traffic Collision,37.76495166,-122.4319376
756,Traffic Collision,37.76495166,-122.4319376
760,Elevator / Escalator Rescue,37.78403808,-122.42642430000001
764,Traffic Collision,37.75617132,-122.4198655
779,Citizen Assist / Service Call,37.75508303,-122.4112654
784,Gas Leak (Natural and LP Gases),37.76182764,-122.3983307
795,Outside Fire,37.76042745,-122.41096200000001
805,Outside Fire,37.72405744,-122.3899483
838,Traffic Collision,37.74222503,-122.4944433
842,Outside Fire,37.81917592,-122.3710999
843,Traffic Collision,37.78986887,-122.39780559999998
852,Traffic Collision,37.74222503,-122.4944433
857,Gas Leak (Natural and LP Gases),37.73727089,-122.39826370000002
859,Traffic Collision,37.76424989,-122.4320149
880,Electrical Hazard,37.76225041,-122.4857027
890,Outside Fire,37.76643768,-122.40754070000001
903,Citizen Assist / Service Call,37.79394559,-122.4154347
910,Other,37.79786454,-122.3967013
911,Other,37.77091334,-122.420305
921,Other,37.77091334,-122.420305
924,Gas Leak (Natural and LP Gases),37.73727089,-122.39826370000002
930,Vehicle Fire,37.718754100000005,-122.4116733
933,Outside Fire,37.765783299999995,-122.4075342
940,Citizen Assist / Service Call,37.78672158,-122.4636179
969,Traffic Collision,37.77749384,-122.41629170000002
972,Other,37.71138422,-122.4512051
977,Traffic Collision,37.74222503,-122.4944433
986,Elevator / Escalator Rescue,37.7892825,-122.4119124
987,Smoke Investigation (Outside),37.75184179,-122.4251525
994,Traffic Collision,37.74624727,-122.43692040000002
1000,Traffic Collision,37.74222503,-122.4944433
1005,Traffic Collision,37.71567256,-122.4394385
1007,Electrical Hazard,37.78728163,-122.43097979999999
1016,Vehicle Fire,37.718754100000005,-122.4116733
1028,Citizen Assist / Service Call,37.76213571,-122.4216894
1042,Traffic Collision,37.74624727,-122.43692040000002
1047,Traffic Collision,37.74836226,-122.42934650000001
1052,Traffic Collision,37.74222503,-122.4944433
1054,Gas Leak (Natural and LP Gases),37.80526026,-122.4160538
1062,Gas Leak (Natural and LP Gases),37.77928263,-122.45986040000001
1083,Traffic Collision,37.77749384,-122.41629170000002
1089,Other,37.79786454,-122.3967013
1090,Vehicle Fire,37.718754100000005,-122.4116733
1092,Outside Fire,37.75220444,-122.41901750000001
1093,Outside Fire,37.75220444,-122.41901750000001
1100,Traffic Collision,37.74624727,-122.43692040000002
1120,Electrical Hazard,37.77338836,-122.508427
1122,Outside Fire,37.75220444,-122.41901750000001
1127,Traffic Collision,37.76424989,-122.4320149
1132,Odor (Strange / Unknown),37.78029223,-122.4588642
1138,Traffic Collision,37.71567256,-122.4394385
1142,Outside Fire,37.75275957,-122.43645430000001
1152,Traffic Collision,37.79621095,-122.405143
1154,Outside Fire,37.77051511,-122.40002279999999
1166,Traffic Collision,37.78307785,-122.39361809999998
1190,Outside Fire,37.75220444,-122.41901750000001
1200,Vehicle Fire,37.718754100000005,-122.4116733
1207,Traffic Collision,37.78795027,-122.43364709999999
1213,Other,37.73592799,-122.42315190000001
1214,Traffic Collision,37.74624727,-122.43692040000002
1222,Traffic Collision,37.74624727,-122.43692040000002
1234,Vehicle Fire,37.718754100000005,-122.4116733
1267,Citizen Assist / Service Call,37.79394559,-122.4154347
1270,Traffic Collision,37.72148964,-122.4489097
1271,Outside Fire,37.76397,-122.42631750000001
1289,Traffic Collision,37.79621095,-122.405143
1292,Traffic Collision,37.71567256,-122.4394385
1297,Citizen Assist / Service Call,37.79637038,-122.4193564
1311,Citizen Assist / Service Call,37.79394559,-122.4154347
1324,Other,37.77091334,-122.420305
1329,Smoke Investigation (Outside),37.79179113,-122.4403321
1332,Other,37.77091334,-122.420305
1353,Other,37.75908406,-122.4115798
1373,Citizen Assist / Service Call,37.76213571,-122.4216894
1391,Other,37.76513172,-122.407546
1413,Traffic Collision,37.78795027,-122.43364709999999
1428,Outside Fire,37.75220444,-122.41901750000001
1429,Outside Fire,37.75220444,-122.41901750000001
1447,Traffic Collision,37.74222503,-122.4944433
1453,Other,37.72296565,-122.4268963
1466,Citizen Assist / Service Call,37.7825474,-122.41224790000001
1469,Other,37.78264603,-122.44358100000001
1491,Traffic Collision,37.78986887,-122.39780559999998
1492,Traffic Collision,37.74198124,-122.4232564
1495,Traffic Collision,37.72148964,-122.4489097
1505,Outside Fire,37.76398371,-122.39344640000002
1506,Other,37.79786454,-122.3967013
1512,Traffic Collision,37.74836226,-122.42934650000001
1519,Traffic Collision,37.75023272,-122.4249992
1523,Outside Fire,37.76137798,-122.44094390000001
1531,Traffic Collision,37.74624727,-122.43692040000002
1532,Outside Fire,37.77457807,-122.39626129999999
1541,Vehicle Fire,37.718754100000005,-122.4116733
1552,Gas Leak (Natural and LP Gases),37.80526026,-122.4160538
1566,Traffic Collision,37.72148964,-122.4489097
1569,Traffic Collision,37.78307785,-122.39361809999998
1572,Citizen Assist / Service Call,37.71138422,-122.4512051
1582,Vehicle Fire,37.718754100000005,-122.4116733
1584,Outside Fire,37.75220444,-122.41901750000001
1597,Gas Leak (Natural and LP Gases),37.80526026,-122.4160538
1614,Traffic Collision,37.74198124,-122.4232564
1620,Other,37.79786454,-122.3967013
1622,Electrical Hazard,37.78728163,-122.43097979999999
1630,Traffic Collision,37.78164558,-122.43060919999999
1636,Traffic Collision,37.78164558,-122.43060919999999
1659,Outside Fire,37.78491618,-122.41195
1666,Traffic Collision,37.74624727,-122.43692040000002
1678,Traffic Collision,37.75023272,-122.4249992
1695,Traffic Collision,37.79621095,-122.405143
1697,Traffic Collision,37.74222503,-122.4944433
1706,Traffic Collision,37.79047328,-122.4067422
1708,Traffic Collision,37.76625025,-122.39976100000001
1709,Traffic Collision,37.7831014,-122.41918170000001
1712,Traffic Collision,37.73273923,-122.405171
1717,Traffic Collision,37.77442903,-122.4309865
1720,Citizen Assist / Service Call,37.75735158,-122.45116000000002
1722,Traffic Collision,37.7831014,-122.41918170000001
1723,Outside Fire,37.76389595,-122.469522
1727,Gas Leak (Natural and LP Gases),37.78727715,-122.4168252
1749,Traffic Collision,37.80860234,-122.4157858
1755,Traffic Collision,37.79047328,-122.4067422
1756,Traffic Collision,37.78502466,-122.4119719
1757,Gas Leak (Natural and LP Gases),37.79295309,-122.4015311
1761,Citizen Assist / Service Call,37.78656483,-122.4224033
1787,Traffic Collision,37.7831014,-122.41918170000001
1795,Traffic Collision,37.73273923,-122.405171
1807,Other,37.80967302,-122.3663348
1809,Other,37.78289498,-122.45334229999999
1818,Gas Leak (Natural and LP Gases),37.77336601,-122.4501389
1826,Other,37.80967302,-122.3663348
1834,Traffic Collision,37.73273923,-122.405171
1850,Traffic Collision,37.77966274,-122.3948403
1851,Elevator / Escalator Rescue,37.79332437,-122.40279369999999
1855,Traffic Collision,37.73273923,-122.405171
1897,Traffic Collision,37.71430765,-122.462602
1905,Citizen Assist / Service Call,37.73636055,-122.44978799999998
1911,Traffic Collision,37.75124396,-122.42158529999999
1916,Citizen Assist / Service Call,37.75735158,-122.45116000000002
1919,Traffic Collision,37.71430765,-122.462602
1924,Elevator / Escalator Rescue,37.78499964,-122.4210923
1931,Traffic Collision,37.78502466,-122.4119719
1941,Traffic Collision,37.73273923,-122.405171
1945,Citizen Assist / Service Call,37.72664748,-122.39386699999999
1953,Traffic Collision,37.73273923,-122.405171
1956,Other,37.80967302,-122.3663348
1963,Other,37.803458500000005,-122.4267287
1974,Traffic Collision,37.76904239,-122.42685829999999
1976,Traffic Collision,37.77966274,-122.3948403
1977,Gas Leak (Natural and LP Gases),37.77336601,-122.4501389
1982,Traffic Collision,37.7606276,-122.48007199999999
1998,Traffic Collision,37.76904239,-122.42685829999999
2006,Outside Fire,37.78706505,-122.4176195
2012,Outside Fire,37.71506459,-122.38252209999999
2015,Traffic Collision,37.78941206,-122.4221352
2022,Other,37.80967302,-122.3663348
2038,Gas Leak (Natural and LP Gases),37.78727715,-122.4168252
2047,Traffic Collision,37.78941206,-122.4221352
2052,Other,37.80967302,-122.3663348
2055,Other,37.78289498,-122.45334229999999
2060,Traffic Collision,37.76813969,-122.42219920000001
2069,Gas Leak (Natural and LP Gases),37.78727715,-122.4168252
2070,Traffic Collision,37.76941119,-122.4109311
2071,Gas Leak (Natural and LP Gases),37.77336601,-122.4501389
2073,Outside Fire,37.71506459,-122.38252209999999
2074,Outside Fire,37.78515094,-122.4330834
2079,Other,37.80967302,-122.3663348
2088,Gas Leak (Natural and LP Gases),37.79295309,-122.4015311
2095,Outside Fire,37.7459542,-122.4201414
2096,Traffic Collision,37.7831014,-122.41918170000001
2105,Outside Fire,37.76389595,-122.469522
2112,Traffic Collision,37.77305345,-122.4186182
2113,Traffic Collision,37.74865938,-122.4126876
2123,Other,37.80967302,-122.3663348
2127,Traffic Collision,37.76941119,-122.4109311
2130,Other,37.78289498,-122.45334229999999
2131,Electrical Hazard,37.73621937,-122.37976609999998
2140,Traffic Collision,37.76904239,-122.42685829999999
2155,Traffic Collision,37.76813969,-122.42219920000001
2156,Traffic Collision,37.75124396,-122.42158529999999
2167,Traffic Collision,37.7606276,-122.48007199999999
2175,Other,37.78729495,-122.4032771
2189,Citizen Assist / Service Call,37.78656483,-122.4224033
2195,Traffic Collision,37.7831014,-122.41918170000001
2210,Traffic Collision,37.73273923,-122.405171
2216,Traffic Collision,37.73273923,-122.405171
2221,Traffic Collision,37.7831014,-122.41918170000001
2224,Traffic Collision,37.77442903,-122.4309865
2247,Other,37.74861898,-122.42598909999998
2250,Traffic Collision,37.80860234,-122.4157858
2251,Citizen Assist / Service Call,37.80566745,-122.41276640000001
2270,Other,37.80967302,-122.3663348
2274,Elevator / Escalator Rescue,37.72094516,-122.4782782
2286,Traffic Collision,37.77305345,-122.4186182
2292,Traffic Collision,37.73273923,-122.405171
2301,Other,37.80967302,-122.3663348
2305,Traffic Collision,37.73273923,-122.405171
2309,Traffic Collision,37.78941206,-122.4221352
2329,Traffic Collision,37.76625025,-122.39976100000001
2342,Citizen Assist / Service Call,37.80566745,-122.41276640000001
2347,Other,37.80967302,-122.3663348
2348,Outside Fire,37.788126299999995,-122.4176572
2349,Traffic Collision,37.76941119,-122.4109311
2386,Outside Fire,37.71506459,-122.38252209999999
2387,Other,37.803458500000005,-122.4267287
2393,Citizen Assist / Service Call,37.75735158,-122.45116000000002
2395,Outside Fire,37.78515094,-122.4330834
2407,Gas Leak (Natural and LP Gases),37.78727715,-122.4168252
2409,Gas Leak (Natural and LP Gases),37.79295309,-122.4015311
2427,Outside Fire,37.78515094,-122.4330834
2430,Outside Fire,37.77837186,-122.43424080000001
2438,Outside Fire,37.76768345,-122.43064150000001
2442,Other,37.74143204,-122.393932
2454,Other,37.80967302,-122.3663348
2455,Traffic Collision,37.74865938,-122.4126876
2472,Other,37.80967302,-122.3663348
2474,Gas Leak (Natural and LP Gases),37.78727715,-122.4168252
2475,Citizen Assist / Service Call,37.76269793,-122.4325419
2524,Citizen Assist / Service Call,37.74823739,-122.4091747
2530,Citizen Assist / Service Call,37.73534066,-122.48369299999999
2531,Water Rescue,37.79804495,-122.39636709999999
2534,Electrical Hazard,37.78232123,-122.42576329999999
2544,Traffic Collision,37.77903729,-122.41062
2561,Train / Rail Incident,37.79267912,-122.39685349999999
2563,Traffic Collision,37.73190988,-122.49371880000001
2568,Outside Fire,37.78962044,-122.42049340000001
2578,Other,37.78127215,-122.4255493
2586,Citizen Assist / Service Call,37.75890789,-122.4766067
2590,Water Rescue,37.79804495,-122.39636709999999
2601,Outside Fire,37.74355793,-122.38935120000001
2603,Outside Fire,37.79305,-122.4228712
2605,Other,37.78647953,-122.40472439999999
2609,Traffic Collision,37.73401387,-122.3909679
2614,Other,37.76565858,-122.423128
2617,Citizen Assist / Service Call,37.75354618,-122.39721180000001
2630,Traffic Collision,37.73229105,-122.37615790000001
2640,Outside Fire,37.78962044,-122.42049340000001
2644,Traffic Collision,37.72998042,-122.3888551
2646,Outside Fire,37.79305,-122.4228712
2647,Citizen Assist / Service Call,37.79007419,-122.43569280000001
2653,Citizen Assist / Service Call,37.79007419,-122.43569280000001
2654,Train / Rail Incident,37.79267912,-122.39685349999999
2663,Outside Fire,37.78703795,-122.41827099999999
2677,Citizen Assist / Service Call,37.79788774,-122.41042820000001
2679,Water Rescue,37.79804495,-122.39636709999999
2689,Citizen Assist / Service Call,37.83156209,-122.37333020000001
2696,Smoke Investigation (Outside),37.78677895,-122.398257
2703,Train / Rail Incident,37.79267912,-122.39685349999999
2709,Vehicle Fire,37.71839561,-122.44860520000002
2716,Outside Fire,37.79305,-122.4228712
2718,Traffic Collision,37.73971001,-122.4119916
2734,Outside Fire,37.76088893,-122.4350007
2753,Traffic Collision,37.73243402,-122.38380330000001
