Column1,Unnamed0,call_type,received_timestamp,disptach_timestamp,dispatch_time,latitude,longitude,TransactionId,ComputedAPN,StreetAddress,ComputedCity,ComputedState,ComputedZip
6,6,Structure Fire,0 days 12:24:27.000000000,0 days 12:26:56.000000000,0 days 00:02:29.000000000,37.783359,-122.4166949,,336015,555 Eddy St,San Francisco,CA,94102
15,15,Structure Fire,0 days 00:19:30.000000000,0 days 00:35:09.000000000,0 days 00:15:39.000000000,37.78521736,-122.4170696,,,San Francisco,San Francisco,CA,94109
19,19,Structure Fire,0 days 12:24:27.000000000,0 days 12:25:47.000000000,0 days 00:01:20.000000000,37.783359,-122.4166949,,,San Francisco,San Francisco,CA,94102
32,32,Structure Fire,0 days 14:33:15.000000000,0 days 14:34:43.000000000,0 days 00:01:28.000000000,37.77025923,-122.4318323,,,San Francisco,San Francisco,CA,94117
50,50,Structure Fire,0 days 23:52:02.000000000,0 days 23:52:21.000000000,0 days 00:00:19.000000000,37.78356778,-122.4192734,,,San Francisco,San Francisco,CA,94109
57,57,Structure Fire,0 days 23:52:02.000000000,0 days 23:52:21.000000000,0 days 00:00:19.000000000,37.77762424,-122.3999811,,3777047,695 Bryant St,San Francisco,CA,94107
71,71,Structure Fire,0 days 19:35:15.000000000,0 days 19:36:15.000000000,0 days 00:01:00.000000000,37.79452665,-122.411364,,191016,1204 Mason St,San Francisco,CA,94108
74,74,Structure Fire,0 days 14:33:15.000000000,0 days 15:30:33.000000000,0 days 00:57:18.000000000,37.78144749,-122.4171456,,346006,366 Golden Gate Ave,San Francisco,CA,94102
77,77,Structure Fire,0 days 14:33:15.000000000,0 days 14:34:43.000000000,0 days 00:01:28.000000000,37.77842248,-122.4334073,,779020,950 Steiner St,San Francisco,CA,94117
99,99,Structure Fire,0 days 07:48:24.000000000,0 days 07:52:04.000000000,0 days 00:03:40.000000000,37.77782816,-122.4249247,,794026,500 Grove St,San Francisco,CA,94102
103,103,Structure Fire,0 days 19:35:15.000000000,0 days 19:36:15.000000000,0 days 00:01:00.000000000,37.79695516,-122.3989082,,199022,200 Washington St,San Francisco,CA,94111
107,107,Structure Fire,0 days 23:52:02.000000000,0 days 23:52:21.000000000,0 days 00:00:19.000000000,37.78434554,-122.4077851,,341014,902 Market St,San Francisco,CA,94102
151,151,Structure Fire,0 days 23:52:02.000000000,0 days 23:52:21.000000000,0 days 00:00:19.000000000,37.7233591,-122.4019025,,6122006,3054 San Bruno Ave,San Francisco,CA,94134
170,170,Structure Fire,0 days 13:13:37.000000000,0 days 13:13:46.000000000,0 days 00:00:09.000000000,37.72581695,-122.402917,,6049006,2848 San Bruno Ave,San Francisco,CA,94134
173,173,Structure Fire,0 days 08:27:11.000000000,0 days 08:28:01.000000000,0 days 00:00:50.000000000,37.77883232,-122.4156425,,354001,100 Larkin St,San Francisco,CA,94102
176,176,Structure Fire,0 days 21:35:26.000000000,0 days 21:36:47.000000000,0 days 00:01:21.000000000,37.72378785,-122.4364493,,3207009,46 Ocean Ave,San Francisco,CA,94112
185,185,Structure Fire,0 days 12:24:27.000000000,0 days 12:25:47.000000000,0 days 00:01:20.000000000,37.75754536,-122.4730003,,1861B022,175 Lomita Ave,San Francisco,CA,94122
201,201,Structure Fire,0 days 07:48:24.000000000,0 days 07:52:04.000000000,0 days 00:03:40.000000000,37.78326039,-122.4183662,,740010,640 Eddy St,San Francisco,CA,94109
207,207,Structure Fire,0 days 21:35:26.000000000,0 days 21:36:47.000000000,0 days 00:01:21.000000000,37.72581695,-122.402917,,6049006,2848 San Bruno Ave,San Francisco,CA,94134
225,225,Structure Fire,0 days 14:33:15.000000000,0 days 14:34:43.000000000,0 days 00:01:28.000000000,37.78511111,-122.414592,,322002,421 Leavenworth St,San Francisco,CA,94109
232,232,Structure Fire,0 days 13:13:37.000000000,0 days 13:13:46.000000000,0 days 00:00:09.000000000,37.79569128,-122.4394237,,537010,2448 Green St,San Francisco,CA,94123
251,251,Structure Fire,0 days 13:13:37.000000000,0 days 13:13:46.000000000,0 days 00:00:09.000000000,37.77592613,-122.4245791,,818040,400 Fell St,San Francisco,CA,94102
259,259,Structure Fire,0 days 00:19:30.000000000,0 days 00:35:09.000000000,0 days 00:15:39.000000000,37.74702849,-122.4315135,,6581051,1370 Noe St,San Francisco,CA,94131
261,261,Structure Fire,0 days 19:35:15.000000000,0 days 19:36:15.000000000,0 days 00:01:00.000000000,37.79129325,-122.3986146,,3709014,425 Market St,San Francisco,CA,94105
266,266,Structure Fire,0 days 12:24:27.000000000,0 days 12:25:47.000000000,0 days 00:01:20.000000000,37.79746472,-122.4146678,,150021,40 Florence St,San Francisco,CA,94133
288,288,Structure Fire,0 days 23:52:02.000000000,0 days 23:52:21.000000000,0 days 00:00:19.000000000,37.78186545,-122.4142853,,345004,200 Golden Gate Ave,San Francisco,CA,94102
291,291,Structure Fire,0 days 00:19:30.000000000,0 days 00:35:09.000000000,0 days 00:15:39.000000000,37.78796309,-122.4034918,,310006,2 Geary St,San Francisco,CA,94108
292,292,Structure Fire,0 days 07:48:24.000000000,0 days 07:52:04.000000000,0 days 00:03:40.000000000,37.78521736,-122.4170696,,321034,755 Ofarrell St,San Francisco,CA,94109
297,297,Structure Fire,0 days 01:37:35.000000000,0 days 01:37:42.000000000,0 days 00:00:07.000000000,37.78729821,-122.3944813,,3749001,501 Folsom St,San Francisco,CA,94105
312,312,Structure Fire,0 days 00:19:30.000000000,0 days 00:35:09.000000000,0 days 00:15:39.000000000,37.78383852,-122.4137755,,333012,380 Eddy St,San Francisco,CA,94102
318,318,Structure Fire,0 days 21:35:26.000000000,0 days 21:36:47.000000000,0 days 00:01:21.000000000,37.7985219,-122.4163842,,126025,1045 Green St,San Francisco,CA,94109
329,329,Structure Fire,0 days 19:35:15.000000000,0 days 19:36:15.000000000,0 days 00:01:00.000000000,37.73654494,-122.4223236,,5720045,146 Park St,San Francisco,CA,94110
332,332,Structure Fire,0 days 21:35:26.000000000,0 days 21:36:47.000000000,0 days 00:01:21.000000000,37.73672968,-122.4248504,,6688043,83 Park St,San Francisco,CA,94110
349,349,Structure Fire,0 days 14:33:15.000000000,0 days 14:34:43.000000000,0 days 00:01:28.000000000,37.76419571,-122.4330745,,3561015,292 Noe St,San Francisco,CA,94114
350,350,Structure Fire,0 days 23:52:02.000000000,0 days 23:52:21.000000000,0 days 00:00:19.000000000,37.77025923,-122.4318323,,866006,121 Steiner St,San Francisco,CA,94117
363,363,Structure Fire,0 days 14:33:15.000000000,0 days 14:34:43.000000000,0 days 00:01:28.000000000,37.78332633,-122.4403249,,1079025,2238 Geary Blvd,San Francisco,CA,94115
373,373,Structure Fire,0 days 14:33:15.000000000,0 days 14:34:43.000000000,0 days 00:01:28.000000000,37.78780723,-122.4192796,,692019,1123 Sutter St,San Francisco,CA,94109
379,379,Structure Fire,0 days 08:27:11.000000000,0 days 08:28:01.000000000,0 days 00:00:50.000000000,37.78729529,-122.4158061,,303017,851 Post St,San Francisco,CA,94109
381,381,Structure Fire,0 days 18:14:27.000000000,0 days 18:14:37.000000000,0 days 00:00:10.000000000,37.73438048,-122.4387974,,6735053,1105 Bosworth St,San Francisco,CA,94131
388,388,Structure Fire,0 days 07:48:24.000000000,0 days 07:52:04.000000000,0 days 00:03:40.000000000,37.72848944,-122.4299954,,5952002,302 Silver Ave,San Francisco,CA,94112
394,394,Structure Fire,0 days 15:27:16.000000000,0 days 15:27:41.000000000,0 days 00:00:25.000000000,37.77319006,-122.418237,,3511031,1563 Mission St,San Francisco,CA,94103
406,406,Structure Fire,0 days 21:35:26.000000000,0 days 21:36:47.000000000,0 days 00:01:21.000000000,37.78764185,-122.4034308,,3707057,691 Market St,San Francisco,CA,94105
420,420,Structure Fire,0 days 00:19:30.000000000,0 days 00:35:09.000000000,0 days 00:15:39.000000000,37.73605995,-122.4923319,,2503A026,2756  35th Ave,San Francisco,CA,94116
425,425,Structure Fire,0 days 07:48:24.000000000,0 days 07:52:04.000000000,0 days 00:03:40.000000000,37.72848944,-122.4299954,,5952002,302 Silver Ave,San Francisco,CA,94112
432,432,Structure Fire,0 days 07:48:24.000000000,0 days 07:52:04.000000000,0 days 00:03:40.000000000,37.75754536,-122.4730003,,1861B022,175 Lomita Ave,San Francisco,CA,94122
433,433,Structure Fire,0 days 19:35:15.000000000,0 days 19:36:15.000000000,0 days 00:01:00.000000000,37.79049502,-122.4023533,,288031,101 Montgomery St,San Francisco,CA,94104
446,446,Structure Fire,0 days 07:48:24.000000000,0 days 07:52:04.000000000,0 days 00:03:40.000000000,37.78911017,-122.4170169,,279001,897 Hyde St,San Francisco,CA,94109
455,455,Structure Fire,0 days 00:19:30.000000000,0 days 00:35:09.000000000,0 days 00:15:39.000000000,37.79920486,-122.4401325,,512025,2353 Lombard St,San Francisco,CA,94123
462,462,Structure Fire,0 days 09:48:29.000000000,0 days 09:48:52.000000000,0 days 00:00:23.000000000,37.78160513,-122.4163363,,346005,340 Golden Gate Ave,San Francisco,CA,94102
471,471,Structure Fire,0 days 12:24:27.000000000,0 days 12:25:47.000000000,0 days 00:01:20.000000000,37.77487017,-122.3944171,,8705008,200 Berry St,San Francisco,CA,94158
484,484,Structure Fire,0 days 14:33:15.000000000,0 days 14:45:48.000000000,0 days 00:12:33.000000000,37.79461386,-122.403979,,208009,646 Clay St,San Francisco,CA,94111
487,487,Structure Fire,0 days 18:35:47.000000000,0 days 18:36:02.000000000,0 days 00:00:15.000000000,37.78476846,-122.4860872,,1385025,248  26th Ave,San Francisco,CA,94121
492,492,Structure Fire,0 days 23:52:02.000000000,0 days 23:52:21.000000000,0 days 00:00:19.000000000,37.77782816,-122.4249247,,794026,500 Grove St,San Francisco,CA,94102
493,493,Structure Fire,0 days 12:24:27.000000000,0 days 12:25:47.000000000,0 days 00:01:20.000000000,37.79860278,-122.4231486,,0547014B,1455 Union St,San Francisco,CA,94109
495,495,Structure Fire,0 days 00:19:30.000000000,0 days 00:35:09.000000000,0 days 00:15:39.000000000,37.78241705,-122.4208105,,743002,725 Van Ness Ave,San Francisco,CA,94102
502,502,Structure Fire,0 days 01:37:35.000000000,0 days 01:37:42.000000000,0 days 00:00:07.000000000,37.7785752,-122.428452,,781035,900 Buchanan St,San Francisco,CA,94102
525,525,Structure Fire,0 days 19:35:15.000000000,0 days 19:36:15.000000000,0 days 00:01:00.000000000,37.77886069,-122.4082716,,3726020,1050 Howard St,San Francisco,CA,94103
526,526,Structure Fire,0 days 19:35:15.000000000,0 days 19:36:15.000000000,0 days 00:01:00.000000000,37.77428384,-122.4670881,,1652010B,751 9th Ave,San Francisco,CA,94118
534,534,Structure Fire,0 days 07:48:24.000000000,0 days 07:52:04.000000000,0 days 00:03:40.000000000,37.78935407,-122.4000324,,3708028,71 Stevenson St,San Francisco,CA,94105
545,545,Structure Fire,0 days 18:14:27.000000000,0 days 18:14:37.000000000,0 days 00:00:10.000000000,37.78420567,-122.4076127,,3705042,865 Market St,San Francisco,CA,94103
560,560,Structure Fire,0 days 00:19:30.000000000,0 days 00:35:09.000000000,0 days 00:15:39.000000000,37.78005744,-122.4086735,,3726095,529 Minna St,San Francisco,CA,94103
566,566,Structure Fire,0 days 07:48:24.000000000,0 days 07:55:11.000000000,0 days 00:06:47.000000000,37.74953353,-122.4771494,,2139019A,2050  20th Ave,San Francisco,CA,94116
575,575,Structure Fire,0 days 07:48:24.000000000,0 days 07:52:04.000000000,0 days 00:03:40.000000000,37.78157397,-122.4554288,,1064032,3360 Geary Blvd,San Francisco,CA,94118
586,586,Structure Fire,0 days 23:52:02.000000000,0 days 23:52:21.000000000,0 days 00:00:19.000000000,37.77952317,-122.4126393,,3702046,1127 Market St,San Francisco,CA,94103
590,590,Structure Fire,0 days 00:19:30.000000000,0 days 00:35:09.000000000,0 days 00:15:39.000000000,37.75828227,-122.4907982,,1878002,1551  32nd Ave,San Francisco,CA,94122
591,591,Structure Fire,0 days 19:35:15.000000000,0 days 19:36:15.000000000,0 days 00:01:00.000000000,37.78521736,-122.4170696,,321034,755 Ofarrell St,San Francisco,CA,94109
595,595,Structure Fire,0 days 23:52:02.000000000,0 days 23:52:21.000000000,0 days 00:00:19.000000000,37.7841909,-122.4101195,,340017,149 Eddy St,San Francisco,CA,94102
601,601,Structure Fire,0 days 09:48:29.000000000,0 days 09:48:52.000000000,0 days 00:00:23.000000000,37.78508117,-122.4064978,,3705037,825 Market St,San Francisco,CA,94103
605,605,Structure Fire,0 days 07:14:18.000000000,0 days 07:14:49.000000000,0 days 00:00:31.000000000,37.77651282,-122.4149667,,3701023,77 9th St,San Francisco,CA,94103
611,611,Structure Fire,0 days 14:33:15.000000000,0 days 14:34:43.000000000,0 days 00:01:28.000000000,37.76042745,-122.410962,,4082010,2929  19th St,San Francisco,CA,94110
619,619,Structure Fire,0 days 12:24:27.000000000,0 days 12:25:47.000000000,0 days 00:01:20.000000000,37.7881263,-122.4176572,,279008,1040 Sutter St,San Francisco,CA,94109
621,621,Structure Fire,0 days 07:48:24.000000000,0 days 07:52:04.000000000,0 days 00:03:40.000000000,37.78726854,-122.4001889,,3722073,617 Mission St,San Francisco,CA,94105
629,629,Structure Fire,0 days 11:34:36.000000000,0 days 11:35:03.000000000,0 days 00:00:27.000000000,37.79342018,-122.4093887,,224078,979 Clay St,San Francisco,CA,94108
657,657,Structure Fire,0 days 21:35:26.000000000,0 days 21:36:47.000000000,0 days 00:01:21.000000000,37.79053181,-122.4039142,,288025,246 Kearny St,San Francisco,CA,94108
658,658,Structure Fire,0 days 11:34:36.000000000,0 days 11:35:03.000000000,0 days 00:00:27.000000000,37.75599844,-122.4094331,,4150039,2400 Bryant St,San Francisco,CA,94110
667,667,Structure Fire,0 days 12:24:27.000000000,0 days 12:25:47.000000000,0 days 00:01:20.000000000,37.78299265,-122.3905285,,3789518,229 Brannan St,San Francisco,CA,94107
673,673,Structure Fire,0 days 12:07:18.000000000,0 days 12:07:34.000000000,0 days 00:00:16.000000000,37.78594197,-122.4080127,,326004,111 Powell St,San Francisco,CA,94102
705,705,Structure Fire,0 days 12:24:27.000000000,0 days 12:25:47.000000000,0 days 00:01:20.000000000,37.77865785,-122.4165803,,812001,51 Grove St,San Francisco,CA,94102
708,708,Structure Fire,0 days 21:35:26.000000000,0 days 21:36:47.000000000,0 days 00:01:21.000000000,37.79625512,-122.4084104,,179006,1129 Stockton St,San Francisco,CA,94133
711,711,Structure Fire,0 days 18:35:47.000000000,0 days 18:36:02.000000000,0 days 00:00:15.000000000,37.78157397,-122.4554288,,1064032,3360 Geary Blvd,San Francisco,CA,94118
720,720,Structure Fire,0 days 07:14:18.000000000,0 days 07:14:49.000000000,0 days 00:00:31.000000000,37.73485505,-122.3794869,,4624009,56 W Point Rd,San Francisco,CA,94124
723,723,Structure Fire,0 days 21:35:26.000000000,0 days 21:36:47.000000000,0 days 00:01:21.000000000,37.78491618,-122.41195,,332017,351 Ellis St,San Francisco,CA,94102
737,737,Structure Fire,0 days 14:33:15.000000000,0 days 14:34:43.000000000,0 days 00:01:28.000000000,37.78597748,-122.4053594,,3706075,785 Market St,San Francisco,CA,94103
742,742,Structure Fire,0 days 12:07:18.000000000,0 days 12:07:34.000000000,0 days 00:00:16.000000000,37.76700203,-122.4221581,,3546002,340 Valencia St,San Francisco,CA,94103
743,743,Structure Fire,0 days 23:52:02.000000000,0 days 23:52:21.000000000,0 days 00:00:19.000000000,37.76065163,-122.4132237,,3592030,3101  18th St,San Francisco,CA,94110
746,746,Structure Fire,0 days 21:35:26.000000000,0 days 21:36:47.000000000,0 days 00:01:21.000000000,37.70893522,-122.4270135,,6423018,804 Red Leaf Ct,San Francisco,CA,94134
750,750,Structure Fire,0 days 13:11:18.000000000,0 days 13:12:04.000000000,0 days 00:00:46.000000000,37.77345633,-122.4215911,,854003,1640 Market St,San Francisco,CA,94102
758,758,Structure Fire,0 days 21:35:26.000000000,0 days 21:36:47.000000000,0 days 00:01:21.000000000,37.78013037,-122.4098714,,3726109,1045 Mission St,San Francisco,CA,94103
767,767,Structure Fire,0 days 12:24:27.000000000,0 days 12:25:47.000000000,0 days 00:01:20.000000000,37.77345633,-122.4215911,,854003,1640 Market St,San Francisco,CA,94102
777,777,Structure Fire,0 days 13:11:18.000000000,0 days 13:12:04.000000000,0 days 00:00:46.000000000,37.78672974,-122.4131614,,317014,556 Jones St,San Francisco,CA,94102
781,781,Structure Fire,0 days 14:33:15.000000000,0 days 14:45:48.000000000,0 days 00:12:33.000000000,37.78497774,-122.4596976,,1432055,5 Cornwall St,San Francisco,CA,94118
795,795,Structure Fire,0 days 14:33:15.000000000,0 days 14:34:43.000000000,0 days 00:01:28.000000000,37.76042745,-122.410962,,4082010,2929  19th St,San Francisco,CA,94110
797,797,Structure Fire,0 days 00:19:30.000000000,0 days 00:35:09.000000000,0 days 00:15:39.000000000,37.77592613,-122.4245791,,818040,400 Fell St,San Francisco,CA,94102
805,805,Structure Fire,0 days 14:33:15.000000000,0 days 14:34:43.000000000,0 days 00:01:28.000000000,37.72405744,-122.3899483,,4850019,1440 Bancroft Ave,San Francisco,CA,94124
811,811,Structure Fire,0 days 12:24:27.000000000,0 days 12:25:47.000000000,0 days 00:01:20.000000000,37.78894504,-122.4262523,,649008,1848 Pine St,San Francisco,CA,94109
812,812,Structure Fire,0 days 15:27:16.000000000,0 days 15:27:41.000000000,0 days 00:00:25.000000000,-37.783359,122.4166949,,,,,,
818,818,Structure Fire,0 days 19:35:15.000000000,0 days 19:37:30.000000000,0 days 00:02:15.000000000,37.7233591,-122.4019025,,6122006,3054 San Bruno Ave,San Francisco,CA,94134
821,821,Structure Fire,0 days 19:35:15.000000000,0 days 19:36:15.000000000,0 days 00:01:00.000000000,37.72967082,-122.3734405,,4591A013,116 Jerrold Ave,San Francisco,CA,94124
847,847,Structure Fire,0 days 15:23:57.000000000,0 days 15:26:30.000000000,0 days 00:02:33.000000000,37.77749384,-122.4162917,,3508001,1301 Market St,San Francisco,CA,94103
859,859,Structure Fire,0 days 23:15:18.000000000,0 days 23:16:14.000000000,0 days 00:00:56.000000000,37.76424989,-122.4320149,,3564095,3555  16th St,San Francisco,CA,94114
876,876,Structure Fire,0 days 02:40:59.000000000,0 days 02:49:10.000000000,0 days 00:08:11.000000000,37.75857197,-122.406726,,4090002,851 Potrero Ave,San Francisco,CA,94110
878,878,Structure Fire,0 days 11:00:33.000000000,0 days 11:01:33.000000000,0 days 00:01:00.000000000,37.78500949,-122.4187138,,717016,851 Ofarrell St,San Francisco,CA,94109
882,882,Structure Fire,0 days 02:40:59.000000000,0 days 02:42:29.000000000,0 days 00:01:30.000000000,37.78114586,-122.409026,,3703029,80 6th St,San Francisco,CA,94103
884,884,Structure Fire,0 days 11:13:45.000000000,0 days 11:14:27.000000000,0 days 00:00:42.000000000,37.7720335,-122.3982007,,8703006,420 Berry St,San Francisco,CA,94107
887,887,Structure Fire,0 days 22:41:36.000000000,0 days 22:46:24.000000000,0 days 00:04:48.000000000,37.79050051,-122.4173664,,250001,1401 California St,San Francisco,CA,94109
890,890,Structure Fire,0 days 02:40:59.000000000,0 days 02:47:05.000000000,0 days 00:06:06.000000000,37.76643768,-122.4075407,,3932006,255 Potrero Ave,San Francisco,CA,94103
894,894,Structure Fire,0 days 23:58:03.000000000,0 days 00:00:31.000000000,-1 days +00:02:28.000000000,37.78409104,-122.4117844,,332006,246 Eddy St,San Francisco,CA,94102
895,895,Structure Fire,0 days 14:59:42.000000000,0 days 15:01:31.000000000,0 days 00:01:49.000000000,37.73823929,-122.5000578,,2442014,3090 Vicente St,San Francisco,CA,94116
898,898,Structure Fire,0 days 22:41:36.000000000,0 days 22:48:56.000000000,0 days 00:07:20.000000000,37.71815831,-122.4417231,,6969006B,2137 Alemany Blvd,San Francisco,CA,94112
901,901,Structure Fire,0 days 15:33:16.000000000,0 days 15:33:27.000000000,0 days 00:00:11.000000000,-37.783359,122.4166949,,,,,,
905,905,Structure Fire,0 days 17:23:20.000000000,0 days 17:25:48.000000000,0 days 00:02:28.000000000,37.78259767,-122.4577588,,1062038,152 Palm Ave,San Francisco,CA,94118
922,922,Structure Fire,0 days 19:01:58.000000000,0 days 19:03:22.000000000,0 days 00:01:24.000000000,37.78802755,-122.4478045,,1021030,3355 Sacramento St,San Francisco,CA,94118
928,928,Structure Fire,0 days 22:41:36.000000000,0 days 22:42:57.000000000,0 days 00:01:21.000000000,37.78988335,-122.4180124,,278020,909 Hyde St,San Francisco,CA,94109
931,931,Structure Fire,0 days 17:23:20.000000000,0 days 17:25:48.000000000,0 days 00:02:28.000000000,37.79582794,-122.4158399,,156015,1250 Pacific Ave,San Francisco,CA,94109
934,934,Structure Fire,0 days 23:48:23.000000000,0 days 23:49:31.000000000,0 days 00:01:08.000000000,37.77973891,-122.4071595,,3725025,988 Howard St,San Francisco,CA,94103
935,935,Structure Fire,0 days 02:40:59.000000000,0 days 02:42:29.000000000,0 days 00:01:30.000000000,37.73342303,-122.4820138,,7210003A,2945  26th Ave,San Francisco,CA,94132
938,938,Structure Fire,0 days 23:15:18.000000000,0 days 23:16:14.000000000,0 days 00:00:56.000000000,37.77890292,-122.3973494,,3777017,548 4th St,San Francisco,CA,94107
963,963,Structure Fire,0 days 01:09:50.000000000,0 days 01:10:44.000000000,0 days 00:00:54.000000000,37.79101665,-122.3991486,,3708056,525 Market St,San Francisco,CA,94105
969,969,Structure Fire,0 days 22:41:36.000000000,0 days 22:59:33.000000000,0 days 00:17:57.000000000,37.77749384,-122.4162917,,3508001,1301 Market St,San Francisco,CA,94103
973,973,Structure Fire,0 days 22:41:36.000000000,0 days 23:02:13.000000000,0 days 00:20:37.000000000,37.77863959,-122.4101208,,3726117,121 7th St,San Francisco,CA,94103
974,974,Structure Fire,0 days 22:41:36.000000000,0 days 22:49:27.000000000,0 days 00:07:51.000000000,37.74033299,-122.4664486,,2931005,44 West Portal Ave,San Francisco,CA,94127
978,978,Structure Fire,0 days 22:41:36.000000000,0 days 23:13:32.000000000,0 days 00:31:56.000000000,37.7967229,-122.4463174,,941014,2836 Filbert St,San Francisco,CA,94123
982,982,Structure Fire,0 days 14:59:42.000000000,0 days 15:10:30.000000000,0 days 00:10:48.000000000,37.76324376,-122.4631061,,1761040,1350 7th Ave,San Francisco,CA,94122
989,989,Structure Fire,0 days 02:40:59.000000000,0 days 02:47:05.000000000,0 days 00:06:06.000000000,37.73443693,-122.3909626,,5322041,4824 3rd St,San Francisco,CA,94124
1002,1002,Structure Fire,0 days 19:01:58.000000000,0 days 19:03:22.000000000,0 days 00:01:24.000000000,37.72439915,-122.3924655,,4881023,1600 Donner Ave,San Francisco,CA,94124
1003,1003,Structure Fire,0 days 02:09:44.000000000,0 days 02:11:03.000000000,0 days 00:01:19.000000000,37.78574028,-122.4138043,,318009,550 Ofarrell St,San Francisco,CA,94102
1012,1012,Structure Fire,0 days 02:09:44.000000000,0 days 02:11:03.000000000,0 days 00:01:19.000000000,37.78917736,-122.422263,,666030,1441 Van Ness Ave,San Francisco,CA,94109
1019,1019,Structure Fire,0 days 17:23:20.000000000,0 days 17:25:48.000000000,0 days 00:02:28.000000000,37.78332633,-122.4403249,,1079025,2238 Geary Blvd,San Francisco,CA,94115
1020,1020,Structure Fire,0 days 19:01:58.000000000,0 days 19:03:22.000000000,0 days 00:01:24.000000000,37.76890334,-122.4518391,,1249002,625 Shrader St,San Francisco,CA,94117
1031,1031,Structure Fire,0 days 02:09:44.000000000,0 days 02:11:03.000000000,0 days 00:01:19.000000000,37.72588117,-122.3924574,,4849016,2401 Keith St,San Francisco,CA,94124
1039,1039,Structure Fire,0 days 22:41:36.000000000,0 days 22:42:57.000000000,0 days 00:01:21.000000000,37.75745392,-122.4736919,,1927A001F,1633  16th Ave,San Francisco,CA,94122
1040,1040,Structure Fire,0 days 22:41:36.000000000,0 days 23:02:13.000000000,0 days 00:20:37.000000000,37.74033299,-122.4664486,,2931005,44 West Portal Ave,San Francisco,CA,94127
1043,1043,Structure Fire,0 days 15:33:16.000000000,0 days 15:33:27.000000000,0 days 00:00:11.000000000,-37.793382,122.4136606,,,,,,
1044,1044,Structure Fire,0 days 15:23:57.000000000,0 days 15:25:12.000000000,0 days 00:01:15.000000000,37.78787217,-122.4116992,,306017,573 Post St,San Francisco,CA,94102
1049,1049,Structure Fire,0 days 23:58:03.000000000,0 days 00:00:31.000000000,-1 days +00:02:28.000000000,37.72827641,-122.3807379,,4756043,1035 Palou Ave,San Francisco,CA,94124
1050,1050,Structure Fire,0 days 23:58:03.000000000,0 days 00:00:31.000000000,-1 days +00:02:28.000000000,37.73823929,-122.5000578,,2442014,3090 Vicente St,San Francisco,CA,94116
1065,1065,Structure Fire,0 days 02:09:44.000000000,0 days 02:11:03.000000000,0 days 00:01:19.000000000,37.78160513,-122.4163363,,346005,340 Golden Gate Ave,San Francisco,CA,94102
1068,1068,Structure Fire,0 days 19:01:58.000000000,0 days 19:03:22.000000000,0 days 00:01:24.000000000,37.76846225,-122.4312049,,3537042,43 Sanchez St,San Francisco,CA,94114
1070,1070,Structure Fire,0 days 19:01:58.000000000,0 days 19:03:22.000000000,0 days 00:01:24.000000000,37.78332633,-122.4403249,,1079025,2238 Geary Blvd,San Francisco,CA,94115
1077,1077,Structure Fire,0 days 23:48:23.000000000,0 days 23:49:31.000000000,0 days 00:01:08.000000000,37.73644995,-122.4129798,,5727008,542 Banks St,San Francisco,CA,94110
1079,1079,Structure Fire,0 days 11:13:45.000000000,0 days 11:14:27.000000000,0 days 00:00:42.000000000,37.78269112,-122.4095367,,3704070,969 Market St,San Francisco,CA,94103
1080,1080,Structure Fire,0 days 22:41:36.000000000,0 days 22:42:57.000000000,0 days 00:01:21.000000000,37.76979785,-122.4485788,,1231018,1576 Haight St,San Francisco,CA,94117
1084,1084,Structure Fire,0 days 19:01:58.000000000,0 days 19:05:59.000000000,0 days 00:04:01.000000000,37.76956853,-122.4224056,,3533003,212 Valencia St,San Francisco,CA,94103
1085,1085,Structure Fire,0 days 01:05:03.000000000,0 days 01:05:51.000000000,0 days 00:00:48.000000000,37.78574028,-122.4138043,,318009,550 Ofarrell St,San Francisco,CA,94102
1094,1094,Structure Fire,0 days 22:41:36.000000000,0 days 23:02:13.000000000,0 days 00:20:37.000000000,37.78034755,-122.406488,,3725021,970 Howard St,San Francisco,CA,94103
1095,1095,Structure Fire,0 days 02:09:44.000000000,0 days 02:11:03.000000000,0 days 00:01:19.000000000,37.74033299,-122.4664486,,2931005,44 West Portal Ave,San Francisco,CA,94127
1100,1100,Structure Fire,0 days 22:41:36.000000000,0 days 22:46:24.000000000,0 days 00:04:48.000000000,37.74624727,-122.4369204,,6588012,749  27th St,San Francisco,CA,94131
1115,1115,Structure Fire,0 days 22:41:36.000000000,0 days 22:42:57.000000000,0 days 00:01:21.000000000,37.74957409,-122.476228,,2139026,2043  19th Ave,San Francisco,CA,94116
1134,1134,Structure Fire,0 days 22:41:36.000000000,0 days 22:48:56.000000000,0 days 00:07:20.000000000,37.80024835,-122.4319143,,507028,1851 Lombard St,San Francisco,CA,94123
1135,1135,Structure Fire,0 days 01:05:03.000000000,0 days 01:05:51.000000000,0 days 00:00:48.000000000,37.74033299,-122.4664486,,2931005,44 West Portal Ave,San Francisco,CA,94127
1140,1140,Structure Fire,0 days 00:26:17.000000000,0 days 00:26:34.000000000,0 days 00:00:17.000000000,37.79253722,-122.3940596,,3712023,60 Spear St,San Francisco,CA,94105
1166,1166,Structure Fire,0 days 23:58:03.000000000,0 days 00:00:31.000000000,-1 days +00:02:28.000000000,37.78307785,-122.3936181,,3763007,490 2nd St,San Francisco,CA,94107
1169,1169,Structure Fire,0 days 22:41:36.000000000,0 days 01:24:04.000000000,-1 days +02:42:28.000000000,37.78428162,-122.4046146,,3705007,810 Mission St,San Francisco,CA,94103
